收寄城市,寄达城市,经转次数,路线,路线类型,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
哈尔滨,成都,1,哈尔滨-沈阳-成都,,3189.0,33,1021,1054,0.7031201265998872,0.0002204829497020656
哈尔滨,兰州,2,哈尔滨-沈阳-西安-兰州,,2999.0,13,380,393,0.24654909667884484,0.0001644208714096998
南京,泉州,2,南京-上海-广州-泉州,,2451.0,61,770,831,0.4260678204716536,0.0003476685601563881
南京,衡阳,2,南京-上海-武汉-衡阳,,1637.0,55,664,719,0.24621356095652783,0.00030081070367321663
南京,东莞,2,南京-上海-广州-东莞,,1801.0,83,1024,1107,0.4170573056941709,0.00046313970648991773
南京,银川,2,南京-上海-西安-银川,,2387.0,56,668,724,0.36151421999972805,0.0003029025722662154
南京,西宁,2,南京-上海-西安-西宁,,2528.0,18,208,226,0.11951430995007756,9.455246040354237e-05
南京,阿克苏,2,南京-上海-西安-阿克苏,,4999.0,19,186,205,0.21437364747621285,8.576661231294772e-05
南京,深圳,2,南京-上海-广州-深圳,,1880.0,132,1679,1811,0.7122143161210899,0.0007576748043841382
扬州,赣州,2,扬州-上海-广州-赣州,,2150.0,14,133,147,0.06611350688172471,6.150093663416251e-05
扬州,海口,2,扬州-上海-广州-海口,,2310.0,31,354,385,0.1860403333183416,0.00016107388166090183
淮安,上海,0,淮安-上海,route_0,420.0,92,1043,1135,0.09971937582824922,0.0
淮安,温州,1,淮安-上海-温州,,878.0,25,253,278,0.05105916536535008,5.8153946885364554e-05
淮安,汕头,2,淮安-上海-广州-汕头,,2282.0,13,133,146,0.06969520428665713,6.108256291556276e-05
淮安,深圳,2,淮安-上海-广州-深圳,,2002.0,25,255,280,0.11726178584913653,0.0001171446412079286
淮安,东莞,2,淮安-上海-广州-东莞,,1923.0,21,198,219,0.0880963263649704,9.162384437334415e-05
常州,泉州,2,常州-上海-广州-泉州,,2336.0,80,820,900,0.43979445299205194,0.0003765363467397705
常州,重庆,2,常州-上海-成都-重庆,,2461.0,141,1467,1608,0.8278126480650738,0.00067274493950839
无锡,台州,1,无锡-上海-台州,,523.0,34,266,300,0.032821418224149995,6.275605778996175e-05
无锡,泉州,2,无锡-上海-广州-泉州,,2294.0,29,227,256,0.12284791173988033,0.00010710367196153472
苏州,鹰潭,2,苏州-上海-武汉-鹰潭,,1427.0,19,146,165,0.04925409195645148,6.903166356895793e-05
苏州,重庆,2,苏州-上海-成都-重庆,,2377.0,105,886,991,0.49276203007479474,0.0004146083551323473
苏州,常德,2,苏州-上海-武汉-常德,,1319.0,32,269,301,0.08305115769237607,0.00012593048929852326
徐州,烟台,2,徐州-上海-北京-烟台,,2526.0,55,1002,1057,0.5585251489671922,0.00044222102055993046
徐州,赣州,2,徐州-上海-广州-赣州,,2476.0,52,918,970,0.5024082637176898,0.0004058225070417526
徐州,深圳,0,徐州-深圳,route_1,1559.0,174,3504,3678,1.1994778695991875,0.0
徐州,内江,2,徐州-上海-成都-内江,,2774.0,15,237,252,0.14623165561985726,0.00010543017708713574
连云港,保定,2,连云港-上海-北京-保定,,1851.0,24,167,191,0.07395613142373622,7.99093802525513e-05
连云港,淮安,1,连云港-上海-淮安,,889.0,12,83,95,0.017666876202170733,1.9872751633487887e-05
连云港,安庆,2,连云港-上海-武汉-安庆,,1652.0,13,89,102,0.035248822539465714,4.267411929717399e-05
连云港,临沂,1,连云港-上海-临沂,,1067.0,24,178,202,0.04508688053233872,4.225574557857424e-05
连云港,台州,1,连云港-上海-台州,,862.0,16,117,133,0.023982436671293184,2.7821852286883043e-05
连云港,荆州,2,连云港-上海-武汉-荆州,,1531.0,7,43,50,0.01601325407940524,2.091868592998725e-05
连云港,内江,2,连云港-上海-成都-内江,,2645.0,5,26,31,0.017152276528293046,1.2969585276592094e-05
连云港,宝鸡,2,连云港-上海-西安-宝鸡,,2041.0,6,39,45,0.01921276709239679,1.8826817336988525e-05
淮安,阿克苏,2,淮安-上海-西安-阿克苏,,5121.0,9,84,93,0.09962586930214218,3.8908755829776283e-05
淮安,泉州,2,淮安-上海-广州-泉州,,2573.0,11,104,115,0.061897345732535775,4.8112977638970676e-05
淮安,洛阳,2,淮安-上海-西安-洛阳,,2175.0,10,87,97,0.0441331976407906,4.0582250704175266e-05
淮安,常德,2,淮安-上海-武汉-常德,,1640.0,7,59,66,0.0226423856506182,2.761266542758317e-05
盐城,唐山,2,盐城-上海-北京-唐山,,1716.0,14,70,84,0.030153030646920823,3.514339236237858e-05
盐城,济宁,2,盐城-上海-北京-济宁,,2091.0,25,137,162,0.07086037509295741,6.77765424131587e-05
盐城,成都,1,盐城-上海-成都,,2290.0,72,419,491,0.23520761272818363,0.0001027107479162374
扬州,包头,2,扬州-上海-北京-包头,,2167.0,10,117,127,0.05757010636105861,5.313346226216761e-05
扬州,淮安,1,扬州-上海-淮安,,692.0,13,104,117,0.01693660487635488,2.4474862538085084e-05
扬州,内江,2,扬州-上海-成都-内江,,2448.0,5,42,47,0.02406820328360613,1.9663564774188016e-05
扬州,大理州,2,扬州-上海-成都-大理州,,3264.0,14,136,150,0.10241788631321758,6.275605778996175e-05
常州,宝鸡,2,常州-上海-西安-宝鸡,,1744.0,17,166,183,0.06676240451927291,7.656239050375333e-05
常州,西宁,2,常州-上海-西安-西宁,,2413.0,11,104,115,0.05804830752141812,4.8112977638970676e-05
合肥,大连,2,合肥-武汉-沈阳-大连,,2562.0,74,802,876,0.4694805785690154,0.0003664953774933766
合肥,连云港,2,合肥-武汉-上海-连云港,,1691.0,34,362,396,0.14007905171412943,0.00016567599256549903
合肥,淮安,2,合肥-武汉-上海-淮安,,1615.0,23,238,261,0.08817539899778576,0.00010919554055453344
合肥,潍坊,2,合肥-武汉-北京-潍坊,,2041.0,81,890,971,0.4145688188159396,0.0004062408807603524
合肥,湖州,2,合肥-武汉-上海-湖州,,1356.0,36,370,406,0.1151648967715146,0.00016985972975149647
合肥,温州,2,合肥-武汉-上海-温州,,1664.0,97,1046,1143,0.3978633654191111,0.00047820116035950853
合肥,海口,2,合肥-武汉-广州-海口,,1953.0,61,646,707,0.28883914890234424,0.0002957902190500197
安庆,临沂,2,安庆-武汉-上海-临沂,,1757.0,37,371,408,0.1499568552102694,0.00017069647718869597
安庆,荆州,1,安庆-武汉-荆州,,567.0,15,143,158,0.01874021397723838,3.3051523769379857e-05
蚌埠,无锡,2,蚌埠-武汉-上海-无锡,,1434.0,54,541,595,0.17848450396043022,0.0002489323625668483
蚌埠,嘉兴,2,蚌埠-武汉-上海-嘉兴,,1404.0,42,413,455,0.13363274945794454,0.00019036004196288397
蚌埠,重庆,2,蚌埠-武汉-成都-重庆,,1946.0,118,1297,1415,0.5760148438995359,0.0005919988118186392
蚌埠,洛阳,2,蚌埠-武汉-西安-洛阳,,1589.0,69,721,790,0.26259435634772293,0.00033051523769379854
蚌埠,湖州,2,蚌埠-武汉-上海-湖州,,1450.0,24,226,250,0.07583023649620378,0.00010459342964993625
芜湖,上海,0,芜湖-上海,route_0,355.0,116,1601,1717,0.12750671228334778,0.0
芜湖,南京,1,芜湖-上海-南京,,654.0,45,527,572,0.07825429382177071,0.00011965488351952707
芜湖,徐州,1,芜湖-上海-徐州,,952.0,35,387,422,0.08403956560256798,8.82768546245462e-05
芜湖,泉州,2,芜湖-上海-广州-泉州,,2508.0,26,310,336,0.17627925608969094,0.00014057356944951433
芜湖,长沙,2,芜湖-上海-武汉-长沙,,1537.0,84,1046,1130,0.36331782910061156,0.00047276230201771184
芜湖,深圳,2,芜湖-上海-广州-深圳,,1937.0,57,735,792,0.3209143975993716,0.00033135198513099806
芜湖,保定,2,芜湖-上海-北京-保定,,1726.0,21,249,270,0.09748526017092658,0.00011296090402193116
芜湖,银川,2,芜湖-上海-西安-银川,,2444.0,33,397,430,0.219838654175422,0.00017990069899789034
芜湖,无锡,1,芜湖-上海-无锡,,489.0,19,236,255,0.0260845554203976,5.3342649121467486e-05
济南,太原,0,济南-太原,route_1,537.0,209,2368,2577,0.28948302605526927,0.0
济南,大连,2,济南-北京-沈阳-大连,,1480.0,87,996,1083,0.33529306556020766,0.00045309873724352386
济南,长春,0,济南-长春,route_1,1288.0,203,2299,2502,0.6741205522951459,0.0
济南,上海,1,济南-北京-上海,,1622.0,317,4072,4389,1.4891924655077018,0.0009181211254671404
济南,苏州,2,济南-北京-上海-苏州,,1728.0,137,1604,1741,0.6293277884869828,0.000728388644082156
济南,蚌埠,2,济南-北京-武汉-蚌埠,,2034.0,81,864,945,0.40208433786606396,0.00039536316407675904
济南,杭州,0,济南-杭州,route_1,918.0,159,1811,1970,0.3783060675694474,0.0
济南,金华,2,济南-北京-上海-金华,,1954.0,64,693,757,0.3094246001654668,0.00031670890498000697
济南,南昌,0,济南-南昌,route_1,1058.0,140,1495,1635,0.36185770482269847,0.0
济南,重庆,0,济南-重庆,route_1,1569.0,161,1852,2013,0.6606951488521394,0.0
济南,南通,2,济南-北京-上海-南通,,1755.0,48,538,586,0.21513404170976788,0.0002451669990994506
潍坊,深圳,2,潍坊-北京-广州-深圳,,2777.0,19,284,303,0.17601630820755101,0.00012676723673572273
潍坊,成都,1,潍坊-北京-成都,,2423.0,35,548,583,0.2954992401287336,0.00012195593897182567
潍坊,保定,1,潍坊-北京-保定,,674.0,10,157,167,0.02354565450907505,3.493420550307871e-05
潍坊,长沙,2,潍坊-北京-武汉-长沙,,2012.0,25,365,390,0.16414474475542395,0.00016316575025390054
潍坊,洛阳,2,潍坊-北京-西安-洛阳,,1978.0,12,161,173,0.07158248813126057,7.237865331775588e-05
潍坊,中山,2,潍坊-北京-广州-中山,,2719.0,16,206,222,0.12626895363687043,9.287896552914339e-05
潍坊,乌鲁木齐,2,潍坊-北京-西安-乌鲁木齐,,4212.0,14,217,231,0.20353295686671555,9.66443289965411e-05
潍坊,临沂,2,潍坊-北京-上海-临沂,,2305.0,12,193,205,0.09884602069067225,8.576661231294772e-05
潍坊,泉州,2,潍坊-北京-广州-泉州,,3348.0,8,124,132,0.09244720385154845,5.522533085516634e-05
青岛,杭州,2,青岛-北京-上海-杭州,,2063.0,33,483,516,0.22268108521958868,0.0002158808387974684
青岛,广州,1,青岛-北京-广州,,2799.0,66,993,1059,0.6200593463119833,0.00022152888399856497
青岛,贵阳,2,青岛-北京-成都-贵阳,,3228.0,27,364,391,0.26402477609161545,0.0001635841239725003
青岛,锦州,2,青岛-北京-沈阳-锦州,,1594.0,15,188,203,0.06768910230597135,8.492986487574823e-05
青岛,金华,2,青岛-北京-上海-金华,,2216.0,14,196,210,0.09734719684378866,8.785848090594645e-05
济宁,上海,1,济宁-北京-上海,,1783.0,43,1004,1047,0.3905102381278613,0.0002190186416869665
济宁,合肥,2,济宁-北京-武汉-合肥,,2100.0,17,352,369,0.1620988972714712,0.0001543799021633059
济宁,温州,2,济宁-北京-上海-温州,,2241.0,10,206,216,0.10125815436525909,9.036872321754492e-05
济宁,南昌,2,济宁-北京-武汉-南昌,,2076.0,22,410,432,0.18760546939962325,0.00018073744643508984
济宁,衡阳,2,济宁-北京-武汉-衡阳,,2234.0,10,203,213,0.09953989350296993,8.911360206174569e-05
济宁,武汉,1,济宁-北京-武汉,,1722.0,35,755,790,0.28457361965436057,0.00016525761884689927
济宁,东莞,2,济宁-北京-广州-东莞,,2763.0,17,320,337,0.1947803694867496,0.00014099194316811406
济宁,兰州,2,济宁-北京-西安-兰州,,2299.0,27,563,590,0.2837431478229401,0.0002468404939738495
临沂,长春,2,临沂-上海-沈阳-长春,,2668.0,31,377,408,0.2277091005697204,0.00017069647718869597
临沂,徐州,1,临沂-上海-徐州,,1196.0,20,210,230,0.057543121256208925,4.8112977638970676e-05
临沂,福州,1,临沂-上海-福州,,1377.0,24,274,298,0.08583899096626547,6.233768407136201e-05
临沂,泉州,2,临沂-上海-广州-泉州,,2752.0,12,127,139,0.08001983091426162,5.8153946885364554e-05
临沂,贵阳,2,临沂-上海-成都-贵阳,,3210.0,40,449,489,0.3283585211744169,0.0002045847483952753
临沂,兰州,2,临沂-上海-西安-兰州,,2610.0,29,316,345,0.1883623074565702,0.00014433893291691203
济宁,大连,2,济宁-北京-沈阳-大连,,1641.0,11,209,220,0.07552063994443997,9.20422180919439e-05
济宁,锦州,2,济宁-北京-沈阳-锦州,,1493.0,11,199,210,0.06558635599628902,8.785848090594645e-05
济宁,临沂,2,济宁-北京-上海-临沂,,2370.0,12,245,257,0.12741362413095933,0.00010752204568013447
济宁,泉州,2,济宁-北京-广州-泉州,,3413.0,8,170,178,0.12708394564070274,7.447052191075461e-05
临沂,保定,2,临沂-上海-北京-保定,,1970.0,13,162,175,0.07211716974363104,7.321540075495538e-05
临沂,安庆,2,临沂-上海-武汉-安庆,,1771.0,8,88,96,0.03556511307072712,4.016387698557552e-05
临沂,常德,2,临沂-上海-武汉-常德,,1819.0,8,93,101,0.03843160060371328,4.225574557857424e-05
济宁,银川,2,济宁-北京-西安-银川,,2377.0,8,160,168,0.08353584364537389,7.028678472475716e-05
杭州,包头,2,杭州-上海-北京-包头,,2061.0,57,128,185,0.0797598116481519,7.739913794095283e-05
杭州,上海,0,杭州-上海,route_0,177.0,1318,3155,4473,0.16561762943175434,0.0
杭州,深圳,0,杭州-深圳,route_1,1271.0,433,1059,1492,0.3966877352698458,0.0
湖州,保定,2,湖州-上海-北京-保定,,1525.0,65,177,242,0.07720041042461795,0.00010124643990113829
湖州,潍坊,2,湖州-上海-北京-潍坊,,1861.0,51,138,189,0.07357708483468485,7.90726328153518e-05
湖州,嘉兴,1,湖州-上海-嘉兴,,258.0,58,152,210,0.011333744036867092,4.3929240452973226e-05
湖州,鹰潭,2,湖州-上海-武汉-鹰潭,,1482.0,33,88,121,0.037511805983371733,5.0623219950569144e-05
湖州,泉州,2,湖州-上海-广州-泉州,,2307.0,88,239,327,0.1578082656003715,0.00013680820598211663
湖州,衡阳,2,湖州-上海-武汉-衡阳,,1493.0,71,193,264,0.08245141896676335,0.00011045066171033267
湖州,东莞,2,湖州-上海-广州-东莞,,1657.0,117,322,439,0.15216733275249114,0.00018366606246528807
嘉兴,盐城,1,嘉兴-上海-盐城,,427.0,42,128,170,0.015184874116577745,3.5561766080978324e-05
嘉兴,赣州,2,嘉兴-上海-广州-赣州,,1975.0,36,112,148,0.06114531897335273,6.191931035276226e-05
宁波,无锡,1,宁波-上海-无锡,,360.0,74,613,687,0.05173609404204447,0.0001437113723390124
宁波,东莞,2,宁波-上海-广州-东莞,,1729.0,123,1058,1181,0.4271488981605154,0.0004940993616662988
宁波,西宁,2,宁波-上海-西安-西宁,,2456.0,16,113,129,0.0662754175108228,5.39702096993671e-05
金华,包头,2,金华-上海-北京-包头,,2210.0,56,425,481,0.22236772330435747,0.00020123775864647734
金华,廊坊,2,金华-上海-北京-廊坊,,1574.0,91,677,768,0.25287176950118345,0.00032131101588460414
金华,淮安,1,金华-上海-淮安,,735.0,73,557,630,0.09686397519880596,0.00013178772135891966
金华,扬州,1,金华-上海-扬州,,605.0,110,845,955,0.12086293763198383,0.00019977345063137823
金华,济宁,2,金华-上海-北京-济宁,,2099.0,170,1309,1479,0.6494040789345695,0.0006187747298090229
金华,深圳,0,金华-深圳,route_1,1144.0,420,3286,3706,0.8868819966467346,0.0
金华,东莞,0,金华-东莞,route_1,1129.0,350,2750,3100,0.7321330888636237,0.0
温州,无锡,1,温州-上海-无锡,,587.0,93,402,495,0.060782379772467456,0.00010354749535343689
温州,唐山,2,温州-上海-北京-唐山,,1851.0,51,206,257,0.09951165327696444,0.00010752204568013447
温州,保定,2,温州-上海-北京-保定,,1824.0,62,264,326,0.12438752702432739,0.00013638983226351686
温州,淮安,1,温州-上海-淮安,,862.0,29,112,141,0.025424989253025103,2.9495347161282023e-05
南昌,保定,2,南昌-武汉-北京-保定,,1691.0,52,565,617,0.21825448208994408,0.0002581365843760427
南昌,深圳,0,南昌-深圳,route_1,813.0,174,2541,2715,0.4617371085983121,0.0
南昌,盐城,2,南昌-武汉-上海-盐城,,1511.0,36,441,477,0.15077080127980522,0.00019956426377207837
南昌,安庆,1,南昌-武汉-安庆,,710.0,43,531,574,0.08525201263907004,0.00012007325723812681
南昌,义乌,2,南昌-武汉-上海-义乌,,1481.0,25,320,345,0.10688297982497336,0.00014433893291691203
鹰潭,重庆,2,鹰潭-武汉-成都-重庆,,1977.0,21,207,228,0.09429223195057333,9.538920784074185e-05
鹰潭,长沙,1,鹰潭-武汉-长沙,,859.0,29,282,311,0.055884060275101635,6.505711324226035e-05
鹰潭,衡阳,1,鹰潭-武汉-衡阳,,1016.0,11,91,102,0.021678452602964388,2.1337059648586996e-05
鹰潭,苏州,2,鹰潭-武汉-上海-苏州,,1437.0,15,129,144,0.043286618421204015,6.024581547836328e-05
鹰潭,湛江,2,鹰潭-武汉-广州-湛江,,1905.0,8,68,76,0.03028607348943554,3.179640261358062e-05
福州,常州,1,福州-上海-常州,,948.0,37,480,517,0.10252582673261632,0.00010814960625803409
福州,金华,1,福州-上海-金华,,1103.0,42,504,546,0.12598027577103663,0.00011421602517773039
福州,海口,2,福州-上海-广州-海口,,2798.0,43,623,666,0.38981301832581483,0.0002786368965874302
福州,台州,1,福州-上海-台州,,1153.0,31,429,460,0.11094852643546638,9.622595527794135e-05
福州,乌鲁木齐,2,福州-上海-西安-乌鲁木齐,,4760.0,28,529,557,0.5546213037989379,0.00023303416126005798
福州,鹰潭,2,福州-上海-武汉-鹰潭,,2099.0,17,199,216,0.09484197501681339,9.036872321754492e-05
福州,襄阳,2,福州-上海-武汉-襄阳,,1905.0,27,263,290,0.11556528042021456,0.00012132837839392606
厦门,石家庄,2,厦门-广州-北京-石家庄,,3092.0,34,984,1018,0.6584482727963995,0.0004259044455345404
厦门,长春,2,厦门-广州-沈阳-长春,,3737.0,23,697,720,0.562846531106609,0.0003012290773918164
厦门,重庆,2,厦门-广州-成都-重庆,,2532.0,30,999,1029,0.5450213004519482,0.0004305065564391376
泉州,海口,1,泉州-广州-海口,,1300.0,50,1654,1704,0.46339073072107756,0.00035645440824698274
泉州,大连,2,泉州-广州-沈阳-大连,,3862.0,11,335,346,0.27952635911317325,0.00014475730663551176
泉州,淮安,2,泉州-广州-上海-淮安,,2551.0,6,147,153,0.08164625874531814,6.401117894576098e-05
泉州,济宁,2,泉州-广州-北京-济宁,,3413.0,17,447,464,0.3312750043667757,0.00019412540543028168
泉州,湖州,2,泉州-广州-上海-湖州,,2292.0,10,267,277,0.13280938997974026,0.00011588952005212936
厦门,湛江,1,厦门-广州-湛江,,1062.0,24,724,748,0.16617302054319552,0.00015647177075630463
厦门,海口,1,厦门-广州-海口,,1235.0,22,742,764,0.1973761692238017,0.0001598187605051026
重庆,烟台,2,重庆-成都-北京-烟台,,2914.0,13,475,488,0.29747040790391627,0.00020416637467667557
重庆,扬州,2,重庆-成都-上海-扬州,,2548.0,8,302,310,0.16523251642378328,0.00012969585276592096
重庆,赣州,2,重庆-成都-广州-赣州,,2317.0,12,490,502,0.2433123484048979,0.00021002360673707198
重庆,荆州,2,重庆-成都-武汉-荆州,,1690.0,6,227,233,0.0823715095865108,9.748107643374059e-05
长沙,南通,2,长沙-武汉-上海-南通,,1308.0,48,733,781,0.21369441774406614,0.00032674987422640084
长沙,湖州,2,长沙-武汉-上海-湖州,,1325.0,34,453,487,0.13498305063472524,0.0002037480009580758
长沙,赣州,2,长沙-武汉-广州-赣州,,1762.0,69,1135,1204,0.4437790442879959,0.000503721957194093
长沙,西宁,2,长沙-武汉-西安-西宁,,1939.0,16,242,258,0.10464823660707281,0.0001079404193987342
常德,包头,2,常德-武汉-北京-包头,,2229.0,4,54,58,0.027044095544006115,2.426567567878521e-05
常德,南昌,1,常德-武汉-南昌,,744.0,14,245,259,0.04030947103964823,5.417939655866698e-05
常德,武汉,0,常德-武汉,route_0,390.0,21,387,408,0.03328581305179571,0.0
常德,东莞,2,常德-武汉-广州-东莞,,1440.0,14,248,262,0.0789220182766559,0.00010961391427313319
常德,南宁,2,常德-武汉-广州-南宁,,1937.0,15,274,289,0.11710133952805353,0.00012091000467532631
常德,兰州,2,常德-武汉-西安-兰州,,1762.0,6,94,100,0.03685872460863753,4.18373718599745e-05
衡阳,北京,1,衡阳-武汉-北京,,1671.0,44,1287,1331,0.46525270295570575,0.0002784277097281303
衡阳,青岛,2,衡阳-武汉-北京-青岛,,2342.0,20,483,503,0.2464275591135916,0.00021044198045567174
